Id,Title,Excerpt,Description,Synonyms,Variations,Categories,Abbreviation,Tags,Image,_cmtt_highlightFirstOnly,_cmtt_disable_acf_for_page,_cmtt_new_page_exception,_cmtt_exclude_parsing,_cmtt_exclude_tooltip,_cmtt_disable_related_articles_for_term,_cmtt_hide_from_index,_cmtt_exclude_google_api,_cmtt_exclude_merriam_api,_cmtt_exclude_merriam_thesaurus_api,_cmtt_exclude_glosbe_dictionary_api,_cmtt_featured_image_position,_cmtt_featured_image_size,_cmtt_term_icon,_cmtt_term_icon_color,_cmtt_term_icon_position,cmtt_abbreviations,_glossary_related_article
54958,"Emhyr var Emreis",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/emhyr_var_emreis.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Emhyr var Emreis</strong>

<em>Human, Aristocrat</em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword deploy"">Deploy</span>: Draw a card, then move a card from your hand to the bottom of your deck.
Whenever your opponent plays a unit, give it <span class=""keyword spying"">Spying</span>.
<span class=""keyword order"">Order</span>: <span class=""keyword seize"">Seize</span> a 1-power enemy unit with <span class=""keyword spying"">Spying</span>.
<span class=""keyword devotion"">Devotion</span>: At the end of your turn, refresh this card's <span class=""keyword order"">Order</span>.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
54959,"Crach an Craite",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/crach_an_craite.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Crach an Craite</strong>

<em>Human, Pirate</em>

<span class=""keyword deploy"">Deploy</span>: Give 2 <span class=""keyword armor"">Armor</span> to 3 Pirates or Ships in your hand.
<span class=""keyword order"">Order</span>: Damage a unit by 1.
<span class=""keyword cooldown"">Cooldown</span>: 2
Whenever you play a Pirate or Ship next to Crach, damage it and the lowest power enemy unit by each others power.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
54960,"Eist Tuirseach",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/eist_tuirseach.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Eist Tuirseach</strong>

<em>Human, Warrior</em>

<span class=""keyword veteran"">Veteran</span>.
<span class=""keyword deploy"">Deploy</span>, <span class=""keyword bloodthirst"">Bloodthirst</span> 3: Draw a card, then <span class=""keyword discard"">Discard</span> a card.
Whenever you <span class=""keyword discard"">Discard</span> a Skellige unit during your turn, <span class=""keyword summon"">Summon</span> it from your graveyard to this row.
Counter: 2.
<span class=""keyword devotion"">Devotion</span>: Also works whenever a Skellige unit enters your graveyard during your turn.
</div>",Eist,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,0,,
54961,"Brouver Hoog",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/brouver_hoog.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Brouver Hoog</strong>

<em>Dwarf</em>

<span class=""keyword deploy"">Deploy</span>: Gain 1 <span class=""keyword armor"">Armor</span> for every Dwarf in your hand.
<span class=""keyword barricade"">Barricade</span>: At the end of your turn, boost all Dwarves with <span class=""keyword armor"">Armor</span> on this row by 1.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
54963,"King Foltest",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/king_foltest.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>King Foltest</strong>

<em>Human, Soldier</em>

The first time a bronze unit on your side of the battlefield is boosted each turn, <span class=""keyword spawn"">Spawn</span> a base copy of it at the bottom of your deck.
<span class=""keyword devotion"">Devotion</span>: Also boost the <span class=""keyword spawn"">Spawned</span> copy by 1.
At the end of your turn, boost the unit to the right by 1.
</div>",Foltest,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,0,,
54964,"Queen Meve",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/queen_meve.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Queen Meve</strong>

<em>Human, Soldier</em>

<span class=""keyword inspired"">Inspired</span>: At the end of your turn, lower the Counter by 1.
Counter: 3
When the Counter reaches 0, boost all allied units by 1 and reset the Counter.
Whenever this unit receives a boost, gain 1 <span class=""keyword armor"">Armor</span>.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
54965,"Dettlaff van der Eretein",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/dettlaff_van_der_eretein.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Dettlaff van der Eretein</strong>

<em>Vampire</em>

<span class=""keyword deploy"">Deploy</span>: <span class=""keyword spawn"">Spawn</span> <span class=""keyword blood_moon"">Blood Moon</span> on an enemy row for 2 turns. Increase the duration by 1 for every adjacent Vampire.
<span class=""keyword order"">Order</span>: Damage an enemy unit with <span class=""keyword bleeding"">Bleeding</span> by 1.
<span class=""keyword deathblow"">Deathblow</span>: <span class=""keyword spawn"">Spawn</span> an Ekimmara on this row.
<span class=""keyword cooldown"">Cooldown</span>: 1
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
54966,"Unseen Elder",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/unseen_elder.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Unseen Elder</strong>

<em>Vampire</em>

<span class=""keyword deploy"">Deploy</span>: Give <span class=""keyword bleeding"">Bleeding</span> (4) to an enemy unit.
At the end of your turn, give <span class=""keyword bleeding"">Bleeding</span> (2) to a random enemy unit without <span class=""keyword bleeding"">Bleeding</span>.
<span class=""keyword devotion"">Devotion</span>: <span class=""keyword bleeding"">Bleeding</span> on enemy units also triggers at the end of your turn.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
54968,"Whoreson Junior",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/whoreson_junior.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Whoreson Junior</strong>

<em>Human, Cutups</em>

<span class=""keyword insanity"">Insanity</span>.
<span class=""keyword deploy"">Deploy</span>: Damage a boosted enemy unit by 6. Gain a <span class=""keyword coin"">Coin</span> for every point of excess damage dealt.
<span class=""keyword devotion"">Devotion</span>: Damage an enemy unit instead.
<span class=""keyword fee"">Fee</span> 3: Destroy an enemy unit with 3 power or less.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
55701,"Avarosan Hearthguard",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/01FR041.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
55807,Shellshocker,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/02BW040.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
55901,"Aurok Glinthorn",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/02NX002.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
56003,"Behold the Infinite",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/03MT015.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
56186,Icequake,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/03FR008.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
56315,"Crimson Bloodletter",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX018.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
56319,"Spirit Leech",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI016.png?v=1617611323895"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58095,"Avarosan Hearthguard",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/01FR041.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58201,Shellshocker,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/02BW040.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58295,"Aurok Glinthorn",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/02NX002.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58397,"Behold the Infinite",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/03MT015.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58580,Icequake,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/03FR008.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58589,"Bone Skewer",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04BW002.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58590,"Monster Harpoon",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04BW010.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58593,"Chirean Sumpworker",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04PZ005.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58594,"Circuit Breaker",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04PZ005T2.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58595,"Sumpworks Posse",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04PZ005T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58598,"Adaptatron 3000",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04PZ015.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58614,Zilean,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH039.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH039T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58615,"Time Bomb",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH060T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58636,"Imagined Possibilities",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH120T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58639,"Scrying Sands",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH079.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58641,Preservationist,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH104.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58644,Profiteer,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH056.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58657,"Merciless Hunter",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH103.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58662,"The Clock Hand",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH034.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58663,"Instant Century",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH034T3.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58681,Chronoshift,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH030.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58686,"Time in a Bottle",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH066.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58694,"Clockwork Curator",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH044.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58697,Soothsayer,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SH072.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58716,"Buried in Ice",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR012.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58722,"Succumb to the Cold",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04FR011.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58733,"Thrashing Snapper",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX019.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58734,"Incisive Tactician",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX008.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58740,"Crimson Bloodletter",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04NX018.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58744,"Spirit Leech",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI016.png?v=1620559530731"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58748,"The Wings and The Wave",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI004.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58749,"Last Wind",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI004T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58750,"First Wave",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04SI004T2.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58759,"Eye of the Ra-Horak",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT014.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58760,Malphite,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT008.png?v=1629377050141"" width=""249"" height=""357""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT008T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58761,"Unstoppable Force",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT008T4.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58763,Chip,,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT005.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58764,"Spiral Stairs",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT009.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58765,"Seed of Strength",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT009T1.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
58766,"Rockfall Path",,"<div style=""background:black""><img src=""https://teamleviathangaming.com/wp-content/uploads/lor_cards/04MT001.png?v=1629377050141"" width=""249"" height=""357""></div>",,,lor_card,,,,,,,,,,,,,,,,,,,,,
